code,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,v_ma5,v_ma10,v_ma20,turnover
000001,2017-09-13,11.49,11.54,11.43,11.34,668237.44,-0.11,-0.95,11.456,11.483,661871.41,885258.63,928176.13,0.39
000001,2017-09-14,11.43,11.59,11.32,11.24,883087.75,-0.11,-0.96,11.432,11.487,715651.51,858388.75,944648.41,0.52
000001,2017-09-15,11.29,11.32,11.29,11.15,646094.81,-0.03,-0.27,11.392,11.495,748615.24,827000.55,946127.13,0.38
000001,2017-09-18,11.25,11.32,11.25,11.2,607612.94,-0.04,-0.35,11.366,11.448,730243.28,752529.28,956550.04,0.36
000001,2017-09-19,11.25,11.34,11.13,11.08,764212.62,-0.12,-1.07,11.284,11.397,713849.11,700198.67,950976.58,0.45
000001,2017-09-20,11.14,11.37,11.29,11.05,787154.75,0.16,1.44,11.256,11.356,737632.57,699751.99,924376.72,0.47
000001,2017-09-21,11.26,11.51,11.46,11.2,692407.94,0.17,1.51,11.284,11.358,699496.61,707574.06,912784.69,0.41
000001,2017-09-22,11.43,11.52,11.44,11.31,593927.62,-0.02,-0.17,11.314,11.353,689063.17,718839.21,894284.07,0.35
000001,2017-09-25,11.44,11.45,11.29,11.18,532391.06,-0.15,-1.31,11.322,11.344,674018.8,702131.04,840706.71,0.31
000001,2017-09-26,11.26,11.3,11.05,10.96,967460.88,-0.24,-2.13,11.306,11.295,714668.45,714258.78,821180.57,0.57
000001,2017-09-27,11.01,11.08,10.93,10.9,727188.19,-0.12,-1.09,11.234,11.245,702675.14,720153.86,802706.24,0.43
000001,2017-09-28,10.98,10.98,10.88,10.82,517220.0,-0.05,-0.46,11.118,11.201,667637.55,683567.08,770977.92,0.31
000001,2017-09-29,10.92,11.16,11.11,10.86,682280.06,0.23,2.11,11.052,11.183,685308.04,687185.61,757093.08,0.4
000001,2017-10-09,11.57,11.64,11.3,11.26,1325227.25,0.19,1.71,11.054,11.188,843875.28,758947.04,755738.16,0.78
000001,2017-10-10,11.33,11.5,11.47,11.33,747925.25,0.17,1.5,11.138,11.222,799968.15,757318.3,728758.48,0.44
000001,2017-10-11,11.48,11.58,11.53,11.34,658077.62,0.06,0.52,11.258,11.246,786146.04,744410.59,722081.29,0.39
000001,2017-10-12,11.54,11.58,11.55,11.47,578065.31,0.02,0.17,11.392,11.255,798315.1,732976.32,720275.19,0.34
000001,2017-10-13,11.56,11.56,11.36,11.25,737376.0,-0.19,-1.65,11.442,11.247,809334.29,747321.16,733080.18,0.44
000001,2017-10-16,11.36,11.6,11.59,11.29,1036250.62,0.23,2.02,11.5,11.277,751538.96,797707.12,749919.08,0.61
000001,2017-10-17,11.62,11.65,11.51,11.48,506372.31,-0.08,-0.69,11.508,11.323,703228.37,751598.26,732928.52,0.3
000001,2017-10-18,11.53,11.7,11.69,11.51,871365.38,0.18,1.56,11.54,11.399,745885.92,766015.98,743084.92,0.52
000001,2017-10-19,11.64,11.72,11.63,11.57,722764.81,-0.06,-0.51,11.556,11.474,774825.82,786570.46,735068.77,0.43
000001,2017-10-20,11.59,11.59,11.48,11.41,461808.09,-0.15,-1.29,11.58,11.511,719712.24,764523.26,725854.44,0.27
000001,2017-10-23,11.39,11.4,11.19,11.15,1074465.0,-0.29,-2.53,11.5,11.5,727355.12,739447.04,749197.04,0.64
000001,2017-10-24,11.2,11.42,11.39,11.18,618871.94,0.2,1.79,11.476,11.492,749855.04,726541.71,741930.0,0.37
000001,2017-10-25,11.36,11.37,11.27,11.25,418573.59,-0.12,-1.05,11.392,11.466,659296.69,702591.31,723500.95,0.25
000001,2017-10-26,11.25,11.32,11.18,11.12,928996.06,-0.09,-0.8,11.302,11.429,700542.94,737684.38,735330.35,0.55
000001,2017-10-27,11.19,11.56,11.56,11.18,1360086.38,0.38,3.4,11.318,11.449,880198.59,799955.42,773638.29,0.8
000001,2017-10-30,11.55,11.73,11.56,11.45,1278247.0,0.0,0.0,11.392,11.446,920954.99,824155.06,810931.09,0.76
000001,2017-10-31,11.55,11.58,11.54,11.39,627491.38,-0.02,-0.17,11.422,11.449,922678.88,836266.96,793932.61,0.37
000001,2017-11-01,11.56,11.59,11.4,11.32,692617.94,-0.14,-1.21,11.448,11.42,977487.75,818392.22,792204.1,0.41
000001,2017-11-02,11.36,11.58,11.54,11.26,604308.5,0.14,1.23,11.52,11.411,912550.24,806546.59,796558.52,0.36
000001,2017-11-03,11.49,11.68,11.39,11.35,743343.19,-0.15,-1.3,11.486,11.402,789201.6,834700.1,799611.68,0.44
000001,2017-11-06,11.42,11.42,11.28,11.09,1029902.81,-0.11,-0.97,11.43,11.411,739532.76,830243.88,784845.46,0.61
000001,2017-11-07,11.27,12.09,11.92,11.25,2477163.25,0.64,5.67,11.506,11.464,1109467.14,1016073.01,871307.36,1.46
000001,2017-11-08,12.0,12.59,12.13,11.93,4262825.5,0.21,1.76,11.652,11.55,1823508.65,1400498.2,1051544.75,2.52
000001,2017-11-09,12.2,12.57,12.33,12.15,2295289.25,0.2,1.65,11.81,11.665,2161704.8,1537127.52,1137405.95,1.36
000001,2017-11-10,12.37,12.55,12.3,12.15,1757552.38,-0.03,-0.24,11.992,11.739,2364546.64,1576874.12,1188414.77,1.04
000002,2017-08-01,23.35,23.55,23.42,23.2,209522.62,0.05,0.21,23.368,23.917,332993.16,498229.11,571902.91,0.22
000002,2017-08-02,23.45,24.12,23.58,23.43,353910.16,0.16,0.68,23.4,23.761,342343.31,432813.05,552572.49,0.36
000002,2017-08-03,23.58,23.58,23.11,22.79,455189.41,-0.47,-1.99,23.422,23.537,348110.94,414964.28,537940.56,0.47
000002,2017-08-04,23.0,23.06,22.84,22.71,296123.06,-0.27,-1.17,23.264,23.343,324834.01,396810.33,529008.25,0.3
000002,2017-08-07,22.82,23.05,22.71,22.68,234091.48,-0.13,-0.57,23.132,23.234,309767.35,336693.47,511513.7,0.24
000002,2017-08-08,22.81,22.81,22.77,22.58,191585.0,0.06,0.26,23.002,23.185,306179.82,319586.49,490630.35,0.2
000002,2017-08-09,22.8,23.08,22.95,22.71,244983.95,0.18,0.79,22.876,23.138,284394.58,313368.95,479103.53,0.25
000002,2017-08-10,22.99,22.99,22.8,22.53,239302.28,-0.15,-0.65,22.814,23.118,241217.15,294664.05,441223.89,0.25
000002,2017-08-11,22.6,22.69,22.02,22.0,344130.97,-0.78,-3.42,22.65,22.957,250818.74,287826.37,416761.92,0.35
000002,2017-08-14,22.12,22.25,21.95,21.73,400870.41,-0.07,-0.32,22.498,22.815,284174.52,296970.93,426715.58,0.41
000002,2017-08-15,21.99,22.18,22.02,21.86,247722.44,0.07,0.32,22.348,22.675,295402.01,300790.92,399510.01,0.26
000002,2017-08-16,22.1,22.1,21.86,21.75,229564.84,-0.16,-0.73,22.13,22.503,292318.19,288356.38,360584.72,0.24
000002,2017-08-17,21.9,21.97,21.92,21.72,197748.77,0.06,0.27,21.954,22.384,284007.49,262612.32,338788.3,0.2
000002,2017-08-18,21.88,22.95,22.82,21.81,552724.81,0.9,4.11,22.114,22.382,325726.25,288272.5,342541.41,0.57
000002,2017-08-21,22.7,22.81,22.62,22.39,287832.44,-0.2,-0.88,22.248,22.373,303118.66,293646.59,315170.03,0.3
000002,2017-08-22,22.78,23.4,23.21,22.65,504123.47,0.59,2.61,22.486,22.417,354398.87,324900.44,322243.47,0.52
000002,2017-08-23,23.25,23.3,23.24,22.92,222221.19,0.03,0.13,22.762,22.446,352930.14,322624.16,317996.55,0.23
000002,2017-08-24,23.18,23.32,23.09,22.85,180488.95,-0.15,-0.65,22.996,22.475,349478.17,316742.83,305703.44,0.19
000002,2017-08-25,23.5,23.68,23.2,23.14,483898.56,0.11,0.48,23.072,22.593,335712.92,330719.59,309272.98,0.5
000002,2017-08-28,23.27,24.42,24.01,23.27,898477.81,0.81,3.49,23.35,22.799,457842.0,380480.33,338725.63,0.93
000002,2017-08-29,23.38,23.57,23.36,22.85,436613.53,0.14,0.6,23.38,22.933,444340.01,399369.44,350080.18,0.45
000002,2017-08-30,23.52,23.58,23.24,23.23,337202.16,-0.12,-0.51,23.38,23.071,467336.2,410133.17,349244.78,0.35
000002,2017-08-31,23.19,23.43,23.23,23.01,298893.59,-0.01,-0.04,23.408,23.202,491017.13,420247.65,341429.99,0.31
000002,2017-09-01,23.26,23.37,22.88,22.74,407080.28,-0.35,-1.51,23.344,23.208,475653.47,405683.2,346977.85,0.42
000002,2017-09-04,22.9,23.04,22.96,22.69,268283.34,0.08,0.35,23.134,23.242,349614.58,403728.29,348687.44,0.28
000002,2017-09-05,23.05,23.89,23.76,23.05,539792.94,0.8,3.48,23.214,23.297,370250.46,407295.24,366097.84,0.56
000002,2017-09-06,23.79,24.27,23.8,23.5,361719.62,0.04,0.17,23.326,23.353,375153.95,421245.08,371934.62,0.37
000002,2017-09-07,23.96,26.18,25.97,23.96,1274569.88,2.17,9.12,23.874,23.641,570289.21,530653.17,423698.0,1.31
000002,2017-09-08,25.9,26.28,25.79,25.16,795767.75,-0.18,-0.69,24.456,23.9,648026.71,561840.09,446279.84,0.82
000002,2017-09-11,25.61,26.39,25.28,25.03,582773.38,-0.51,-1.98,24.92,24.027,710924.71,530269.65,455374.99,0.6
000002,2017-09-12,25.03,25.47,25.26,24.82,442261.62,-0.02,-0.08,25.22,24.217,691418.45,530834.46,465101.95,0.46
000002,2017-09-13,25.3,26.05,25.76,24.99,467463.75,0.5,1.98,25.612,24.469,712567.28,543860.62,476996.89,0.48
